DR Number,Date Reported,Date Occurred,Time Occurred,Area ID,Area Name,Reporting District,Crime Code,Crime Code Description,MO Codes,Victim Age,Victim Sex,Victim Descent,Premise Code,Premise Description,Address,Cross Street,Location
200712263,08/01/2020,07/31/2020,1805,07,Wilshire,0765,997,TRAFFIC COLLISION,3004 3025 3035 3037 3101 3401 3701 4007,41,M,W,101,STREET,PICO,LA BREA,"(34.0479, -118.3447)"
202012844,07/31/2020,07/31/2020,2215,20,Olympic,2014,997,TRAFFIC COLLISION,3004 3028 3030 3035 3036 3101 3401 3701 4027,47,M,H,101,STREET,2ND                          ST,NORMANDIE                    AV,"(34.0712, -118.3004)"
200912965,07/31/2020,07/31/2020,1625,09,Van Nuys,0923,997,TRAFFIC COLLISION,3003 3037 3034 3029 3025 3101 4026,45,M,W,101,STREET,SEPULVEDA                    BL,VICTORY                      BL,"(34.1867, -118.4662)"
200712223,07/31/2020,07/31/2020,0933,07,Wilshire,0778,997,TRAFFIC COLLISION,3004 3026 3035 3037 3101 3401 3701 4027,75,F,H,101,STREET,WASHINGTON                   BL,10TH                         AV,"(34.0399, -118.3267)"
200712245,07/31/2020,07/31/2020,1400,07,Wilshire,0785,997,TRAFFIC COLLISION,3004 3028 3030 3035 3036 3101 3401 3701 4027,77,F,B,101,STREET,WASHINGTON,WEST,"(34.0398, -118.338)"
200613322,07/31/2020,07/31/2020,2110,06,Hollywood,0632,997,TRAFFIC COLLISION,3004 3026 3035 3036 3101 3401 3701 4027,33,F,W,101,STREET,SUNSET,CRESCENT HEIGHTS,"(34.098, -118.3657)"
201814920,07/31/2020,07/31/2020,2000,18,Southeast,1822,997,TRAFFIC COLLISION,0605 4018 3036 3004 3024 3101,,X,X,101,STREET,WALL,104TH                        ST,"(33.9419, -118.2717)"
201314821,08/01/2020,07/31/2020,1254,13,Newton,1351,997,TRAFFIC COLLISION,0601 3101 3401 3701 3026 3008,66,M,H,101,STREET,42ND                         ST,BROADWAY,"(34.0074, -118.2784)"
200712297,07/31/2020,07/31/2020,1810,07,Wilshire,0717,997,TRAFFIC COLLISION,3004 3025 3035 3037 3101 3401 3701 4007,25,F,W,101,STREET,BEVERLY,HIGHLAND,"(34.0762, -118.3385)"
201217608,08/02/2020,07/31/2020,1330,12,77th Street,1269,997,TRAFFIC COLLISION,4012 3037 3004 3028 3030 3101,61,M,H,101,STREET,300 E  79TH                         ST,,"(33.9674, -118.2695)"
200411348,08/01/2020,07/31/2020,1955,04,Hollenbeck,0437,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3029 3026,38,F,H,101,STREET,EASTERN                      AV,DRUID                        ST,"(34.0695, -118.1804)"
200812493,07/31/2020,07/31/2020,1555,08,West LA,0818,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4027,40,M,H,101,STREET,SUNSET,BELLAGIO,"(34.0766, -118.4547)"
202012821,07/31/2020,07/31/2020,1345,20,Olympic,2036,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3102 3401 3701 4027,25,F,B,101,STREET,BERENDO                      ST,WILSHIRE                     BL,"(34.0618, -118.2941)"
200712217,07/31/2020,07/31/2020,0915,07,Wilshire,0739,997,TRAFFIC COLLISION,3003 3025 3035 3037 3101 3401 3701 4027,72,M,A,101,STREET,LUCERNE                      BL,6TH                          ST,"(34.0636, -118.3244)"
200613280,07/31/2020,07/31/2020,0600,06,Hollywood,0659,997,TRAFFIC COLLISION,3008 3024 3035 3037 3101 3401 3701 4027,72,M,O,101,STREET,FOUNTAIN                     AV,WESTERN                      AV,"(34.0949, -118.3092)"
200712266,08/01/2020,07/31/2020,1430,07,Wilshire,0783,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4027,26,F,H,101,STREET,COCHRAN                      AV,APPLE                        ST,"(34.0371, -118.3566)"
202012801,07/31/2020,07/31/2020,0700,20,Olympic,2076,997,TRAFFIC COLLISION,3004 3026 3029 3035 3037 3101 3401 3701 4027,59,M,H,101,STREET,VERMONT                      BL,VENICE                       BL,"(34.0443, -118.2916)"
201814912,08/02/2020,07/31/2020,1800,18,Southeast,1802,997,TRAFFIC COLLISION,3004 4025 3036 3028 3030 3101,66,M,B,101,STREET,GRAND                        AV,88TH                         PL,"(33.9567, -118.2802)"
201414658,07/31/2020,07/31/2020,0045,14,Pacific,1412,997,TRAFFIC COLLISION,3003 3025 3029 3035 3036 3101 3401 3701 4027,22,M,W,101,STREET,CLUBHOUSE,MAIN,"(33.9908, -118.4731)"
200613397,08/02/2020,07/31/2020,1700,06,Hollywood,0676,997,TRAFFIC COLLISION,3004 3026 3035 3037 3101 3401 3701 4006,49,F,A,101,STREET,MELROSE                      AV,WILCOX                       AV,"(34.0835, -118.331)"
200712253,07/31/2020,07/31/2020,2125,07,Wilshire,0738,997,TRAFFIC COLLISION,3004 3026 3035 3037 3101 3401 3701 4027,64,M,W,101,STREET,WILSHIRE                     BL,HIGHLAND                     AV,"(34.0621, -118.3381)"
200213212,07/31/2020,07/31/2020,1755,02,Rampart,0236,997,TRAFFIC COLLISION,3101 3401 3701 0605 3004 3034 3036,25,F,H,101,STREET,ALVARADO                     ST,MIRAMAR                      ST,"(34.0639, -118.2721)"
200115656,07/31/2020,07/31/2020,1440,01,Central,0151,997,TRAFFIC COLLISION,3101 3401 3701 0605 3008 3026,17,M,H,101,STREET,7TH                          ST,FIGUEROA                     ST,"(34.0496, -118.2603)"
201314757,07/31/2020,07/31/2020,1230,13,Newton,1317,997,TRAFFIC COLLISION,3101 3401 3701 3034 3004,65,M,B,101,STREET,WASHINGTON                   BL,HOOPER                       AV,"(34.0214, -118.2461)"
201314802,08/01/2020,07/31/2020,1120,13,Newton,1321,997,TRAFFIC COLLISION,1300 0601 3101 3401 3701 3004 3036,48,M,H,101,STREET,GRAND,WASHINGTON                   BL,"(34.0326, -118.2684)"
201314774,07/31/2020,07/31/2020,1530,13,Newton,1311,997,TRAFFIC COLLISION,0601 3101 3401 3701 3006 3026,37,M,H,101,STREET,41ST                         ST,E  ALAMEDA                      ST,"(34.0335, -118.2737)"
201217496,07/31/2020,07/31/2020,0210,12,77th Street,1233,997,TRAFFIC COLLISION,4012 3037 3004 3026 3101,34,M,B,101,STREET,WESTERN                      AV,50TH                         ST,"(33.9862, -118.3111)"
201011531,07/31/2020,07/31/2020,1015,10,West Valley,1024,997,TRAFFIC COLLISION,3004 3037 3030 3028 3101 4026,41,M,W,101,STREET,SHERMAN                      WY,CAPPS                        AV,"(34.2011, -118.5397)"
200213223,07/31/2020,07/31/2020,1740,02,Rampart,0211,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3026 3036,44,M,H,101,STREET,VERMONT                      AV,ROSEWOOD                     AV,"(34.079, -118.2917)"
200115666,08/01/2020,07/31/2020,2305,01,Central,0157,997,TRAFFIC COLLISION,3101 3401 3701 0605 3008 3036 3026,52,M,B,101,STREET,7TH                          ST,CROCKER                      ST,"(34.0401, -118.2459)"
200115633,07/31/2020,07/31/2020,0645,01,Central,0191,997,TRAFFIC COLLISION,3401 3101 3701 0605 3004 3026,32,F,H,101,STREET,FIGUEROA                     ST,17TH                         ST,"(34.0364, -118.2707)"
200314978,07/31/2020,07/31/2020,1350,03,Southwest,0363,997,TRAFFIC COLLISION,4025 3037 3004 3028 3030 3101,30,F,B,101,STREET,CRENSHAW,STOCKER,"(34.0088, -118.3351)"
200512493,07/31/2020,07/31/2020,1230,05,Harbor,0513,997,TRAFFIC COLLISION,4025 3037 3004 3028 3030,33,F,A,101,STREET,ANAHEIM                      ST,FIGUEROA                     PL,"(33.779, -118.2809)"
201814831,07/31/2020,07/31/2020,1320,18,Southeast,1823,997,TRAFFIC COLLISION,4025 3036 3004 3602 3026 3101,57,M,H,101,STREET,SAN PEDRO                    ST,COLDEN                       AV,"(33.9492, -118.2695)"
200512479,07/31/2020,07/31/2020,0920,05,Harbor,0526,997,TRAFFIC COLLISION,4025 3003 3036 3024 3101,53,M,W,101,STREET,ANAHEIM                      ST,FRIES                        AV,"(33.7798, -118.2649)"
201217511,07/31/2020,07/31/2020,1430,12,77th Street,1232,997,TRAFFIC COLLISION,4025 3037 3004 3026 3101,35,M,B,101,STREET,SLAUSON                      AV,2ND                          AV,"(33.9891, -118.3196)"
200314969,07/31/2020,07/31/2020,1000,03,Southwest,0313,997,TRAFFIC COLLISION,4025 3036 3008 3026 3101,27,M,B,101,STREET,ADAMS                        BL,BRONSON                      AV,"(34.0326, -118.3327)"
201814855,08/01/2020,07/31/2020,1810,18,Southeast,1802,997,TRAFFIC COLLISION,4025 3036 3004 3028 3030 3101,66,M,B,101,STREET,88TH                         PL,GRAND                        AV,"(33.9567, -118.2802)"
201217524,07/31/2020,07/31/2020,2230,12,77th Street,1256,997,TRAFFIC COLLISION,4025 3037 3004 3028 3030,34,F,B,101,STREET,FLORENCE                     AV,FIGUEROA                     ST,"(33.9747, -118.2827)"
201611599,08/01/2020,08/01/2020,1815,16,Foothill,1665,997,TRAFFIC COLLISION,4026 3008 3027 3036 3101,29,F,H,101,STREET,WENTWORTH                    ST,STONEHURST                   AV,"(34.2568, -118.3756)"
200213253,08/01/2020,08/01/2020,1140,02,Rampart,0251,997,TRAFFIC COLLISION,3101 3401 3701 0605 3004 3030,64,M,H,101,STREET,RAMPART                      BL,6TH                          ST,"(34.0624, -118.2813)"
200411358,08/01/2020,08/01/2020,1635,04,Hollenbeck,0456,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3030,26,F,H,101,STREET,FICKETT                      ST,WABASH                       AV,"(34.0522, -118.2019)"
200315144,08/01/2020,08/01/2020,1920,03,Southwest,0363,997,TRAFFIC COLLISION,3037 3008 3029 3101 3025,30,M,W,101,STREET,MARTIN LUTHER KING JR        BL,E  HILLCREST                    DR,"(34.0163, -118.3441)"
200213255,08/01/2020,08/01/2020,1830,02,Rampart,0275,997,TRAFFIC COLLISION,3101 3401 3701 0605 3004 3030,27,F,H,101,STREET,OLYMPIC                      BL,ALVARADO                     ST,"(34.0517, -118.2798)"
200115692,08/01/2020,08/01/2020,1250,01,Central,0192,997,TRAFFIC COLLISION,3101 3401 3701 0605 3004 3030 3036,44,M,B,101,STREET,HILL                         ST,17TH                         ST,"(34.0338, -118.2651)"
201814901,08/01/2020,08/01/2020,1257,18,Southeast,1842,997,TRAFFIC COLLISION,0605 3037 3004 3026 3029 3101,45,F,B,101,STREET,MAIN                         ST,IMPERIAL                     HY,"(33.931, -118.2739)"
200512577,08/01/2020,08/01/2020,2200,05,Harbor,0555,997,TRAFFIC COLLISION,3025 3037 3006 3101,19,F,O,101,STREET,SEPULVEDA                    ST,GRAND                        AV,"(33.7451, -118.2901)"
200512554,08/02/2020,08/01/2020,1815,05,Harbor,0503,997,TRAFFIC COLLISION,3036 3004 3026 3030 3101,26,F,H,101,STREET,PACIFIC COAST                HY,VERMONT                      AV,"(33.791, -118.2917)"
200512534,08/01/2020,08/01/2020,1400,05,Harbor,0562,997,TRAFFIC COLLISION,3036 3004 3028 3101,59,M,W,101,STREET,HARBOR VIEW,1ST,"(33.7326, -118.305)"
201814953,08/01/2020,08/01/2020,2330,18,Southeast,1846,997,TRAFFIC COLLISION,0605 3028 3036 3004 3030 3101,19,X,X,101,STREET,CENTRAL                      AV,IMPERIAL                     HY,"(33.9295, -118.2542)"
201814942,08/01/2020,08/01/2020,0930,18,Southeast,1806,997,TRAFFIC COLLISION,0605 3036 3004 3026 3029 3101,19,X,X,101,STREET,CENTRAL                      AV,89TH                         ST,"(33.9556, -118.2564)"
201814925,08/01/2020,08/01/2020,2155,18,Southeast,1801,997,TRAFFIC COLLISION,0605 3036 3004 3028 3030 3101,,X,X,101,STREET,88TH                         PL,FIGUEROA                     ST,"(33.9567, -118.2827)"
201814924,08/01/2020,08/01/2020,1810,18,Southeast,1841,997,TRAFFIC COLLISION,0605 3036 3011 3026,,X,X,101,STREET,FIGUEROA,109TH                        ST,"(33.9374, -118.2826)"
200115704,08/02/2020,08/01/2020,2325,01,Central,0122,997,TRAFFIC COLLISION,3101 3401 3701 0605 3030 3004 3036,,F,B,101,STREET,1ST                          ST,GRAND                        AV,"(34.0557, -118.2488)"
201814854,08/01/2020,08/01/2020,0030,18,Southeast,1806,997,TRAFFIC COLLISION,4025 3037 3003 3602 3027 3038 3101 3501 3601 1218,60,M,B,101,STREET,CENTRAL                      AV,89TH                         ST,"(33.9556, -118.2564)"
201219042,08/22/2020,08/01/2020,1130,12,77th Street,1211,997,TRAFFIC COLLISION,4025 3037 0101 3004 3028 3030 3101,50,F,B,101,STREET,BRYNHURST                    AV,SLAUSON                      AV,"(33.989, -118.3333)"
201912797,08/01/2020,08/01/2020,1745,19,Mission,1912,997,TRAFFIC COLLISION,3037 3025 3101 4019 3009,40,M,H,101,STREET,ROXFORD                      ST,HERRICK                      AV,"(34.3157, -118.4667)"
201218037,08/01/2020,08/01/2020,1950,12,77th Street,1211,997,TRAFFIC COLLISION,4012 3036 3004 3026 3101,49,F,B,101,STREET,CRENSHAW                     BL,SLAUSON                      AV,"(33.989, -118.3307)"
202112247,08/01/2020,08/01/2020,2350,21,Topanga,2147,997,TRAFFIC COLLISION,3006 3037 3101 4021 3026,33,M,O,101,STREET,HART                         ST,GAZETTE                      AV,"(34.1974, -118.5874)"
202112209,08/01/2020,08/01/2020,0225,21,Topanga,2118,997,TRAFFIC COLLISION,3037 3101 4021 3004 3026,56,M,H,101,STREET,MASON                        AV,ROSCOE                       BL,"(34.2201, -118.5798)"
202112206,08/01/2020,08/01/2020,1000,21,Topanga,2118,997,TRAFFIC COLLISION,3004 3037 3029 3026 3101 4026,51,F,H,101,STREET,LANARK                       ST,LARAMIE                      AV,"(34.218, -118.573)"
202112203,08/01/2020,08/01/2020,0831,21,Topanga,2133,997,TRAFFIC COLLISION,3004 3025 3101 4026 3036,37,F,W,101,STREET,WOODLAKE                     AV,COHASSET                     ST,"(34.206, -118.6322)"
201912811,08/01/2020,08/01/2020,1744,19,Mission,1972,997,TRAFFIC COLLISION,3034 3026 3101 4019 3004 3036,38,M,H,101,STREET,NORDHOFF                     ST,NOBLE                        AV,"(34.2355, -118.461)"
201912810,08/01/2020,08/01/2020,1815,19,Mission,1902,997,TRAFFIC COLLISION,3004 3036 3030 3028 3102 4019,35,M,H,101,STREET,DRONFIELD                    AV,EL CASCO                     ST,"(34.3169, -118.449)"
201912808,08/01/2020,08/01/2020,2030,19,Mission,1994,997,TRAFFIC COLLISION,3004 3036 3026 3101 4019,44,F,H,101,STREET,LANARK                       ST,WILLIS                       AV,"(34.2179, -118.4553)"
201912793,08/01/2020,08/01/2020,1245,19,Mission,1984,997,TRAFFIC COLLISION,3004 3036 3030 3028 3034 3101 4026,50,M,H,101,STREET,WILLIS                       AV,RAYEN                        ST,"(34.2318, -118.4553)"
201814938,08/01/2020,08/01/2020,1350,18,Southeast,1802,997,TRAFFIC COLLISION,0605 3037 3006 3026 3101,65,F,B,101,STREET,100 E  91ST                         ST,,"(33.9537, -118.2739)"
201711979,08/07/2020,08/01/2020,1530,17,Devonshire,1752,997,TRAFFIC COLLISION,3004 3037 3030 3032 3028 3101 4026,27,M,O,108,PARKING LOT,DE SOTO                      AV,LASSEN                       ST,"(34.25, -118.5886)"
201711893,08/01/2020,08/01/2020,1845,17,Devonshire,1745,997,TRAFFIC COLLISION,3004 3025 3101 4017 3036,56,M,B,101,STREET,ZELZAH                       AV,HIAWATHA                     ST,"(34.2591, -118.5233)"
201711863,08/01/2020,08/01/2020,2320,17,Devonshire,1762,997,TRAFFIC COLLISION,3004 3037 3030 3028 3034 3101 4017,55,M,B,101,STREET,PLUMMER                      ST,MASON                        AV,"(34.2427, -118.5798)"
201711757,08/01/2020,08/01/2020,1230,17,Devonshire,1785,997,TRAFFIC COLLISION,3004 3037 3602 3026 3101 4026,37,F,H,101,STREET,NORDHOFF                     ST,RESEDA                       BL,"(34.2355, -118.5361)"
201711756,08/01/2020,08/01/2020,1620,17,Devonshire,1775,997,TRAFFIC COLLISION,3003 3026 3036 3101 4026,60,M,W,101,STREET,LOUISE                       AV,NORDHOFF                     ST,"(34.2358, -118.5112)"
201513402,08/02/2020,08/01/2020,1550,15,N Hollywood,1547,997,TRAFFIC COLLISION,3004 3037 3029 3026 3101 4015,50,M,W,101,STREET,BURBANK                      BL,TROOST                       AV,"(34.1722, -118.3866)"
201011579,08/02/2020,08/01/2020,1855,10,West Valley,1006,997,TRAFFIC COLLISION,3004 3036 3101 4026 3026,32,M,W,101,STREET,SATICOY                      ST,LOUISE                       AV,"(34.2084, -118.5098)"
201011577,08/01/2020,08/01/2020,1745,10,West Valley,1019,997,TRAFFIC COLLISION,3004 3037 3025 3101 4026,45,M,H,101,STREET,HASKELL                      AV,COHASSET                     ST,"(34.2066, -118.4749)"
201011572,08/01/2020,08/01/2020,0140,10,West Valley,1061,997,TRAFFIC COLLISION,3003 3036 3025 3101 4010 1218,26,M,W,101,STREET,VENTURA                      BL,CORBIN                       AV,"(34.1726, -118.5622)"
200712282,08/01/2020,08/01/2020,1315,07,Wilshire,0719,997,TRAFFIC COLLISION,3004 3026 3035 3037 3101 3401 3701 4027,53,F,H,101,STREET,MELROSE                      AV,ARDEN                        BL,"(34.0835, -118.326)"
202012902,08/01/2020,08/01/2020,1900,20,Olympic,2093,997,TRAFFIC COLLISION,3003 3025 3035 3036 3101 3401 3701 4020,60,M,H,101,STREET,NORMANDIE                    AV,SANTA MONICA                 FY,"(34.0372, -118.3003)"
201414733,08/01/2020,08/01/2020,2025,14,Pacific,1416,997,TRAFFIC COLLISION,3004 3026 3034 3036 3101 3401 3701 4027,52,M,W,101,STREET,CENTINELA,PALMS,"(34.011, -118.4391)"
200812537,08/02/2020,08/01/2020,1255,08,West LA,0817,997,TRAFFIC COLLISION,3004 3026 3035 3036 3101 3401 3701 4027,56,M,O,101,STREET,WESTWOOD,LINDBROOK,"(34.0596, -118.4447)"
202012888,08/02/2020,08/01/2020,1710,20,Olympic,2034,997,TRAFFIC COLLISION,3004 3026 3035 3036 3101 3401 3701 4027,26,M,O,101,STREET,7TH                          ST,ARDMORE                      AV,"(34.0597, -118.302)"
201414759,08/02/2020,08/01/2020,1330,14,Pacific,1469,997,TRAFFIC COLLISION,3006 3026 3035 3037 3104 3401 3701 4027,19,,,101,STREET,ALVERN,THORNBURN,"(33.9757, -118.3767)"
200512533,08/01/2020,08/01/2020,1730,05,Harbor,0511,997,TRAFFIC COLLISION,3037 3004 3026 3101,63,F,H,101,STREET,WESTERN,257TH                        ST,"(33.7905, -118.3075)"
201814863,08/01/2020,08/01/2020,0330,18,Southeast,1836,997,TRAFFIC COLLISION,4025 3037 3004 3028 3030 3101,35,M,H,101,STREET,109TH                        ST,CENTRAL                      AV,"(33.9368, -118.2542)"
201217618,08/02/2020,08/01/2020,1300,12,77th Street,1268,997,TRAFFIC COLLISION,4012 3037 3004 3026 3101,30,M,H,101,STREET,FLORENCE                     AV,HOBART                       BL,"(33.964, -118.2739)"
201912798,08/02/2020,08/01/2020,1757,19,Mission,1951,997,TRAFFIC COLLISION,4026 3024 3101 3602 3036 3039 3009,27,M,W,101,STREET,SAN JOSE                     ST,SEPULVEDA                    BL,"(34.2609, -118.4673)"
201217572,08/01/2020,08/01/2020,1150,12,77th Street,1243,997,TRAFFIC COLLISION,4012 3037 3006 3026 3101,19,X,X,101,STREET,71ST                         ST,WESTERN                      AV,"(33.9754, -118.309)"
200712285,08/01/2020,08/01/2020,1905,07,Wilshire,0778,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4027,26,M,H,101,STREET,8TH                          AV,WASHINGTON                   BL,"(34.0399, -118.326)"
200613353,08/01/2020,08/01/2020,1545,06,Hollywood,0615,997,TRAFFIC COLLISION,3004 3025 3035 3037 3101 3401 3701 4027,22,F,W,101,STREET,CAHUENGA                     BL,PILGRIMAGE B                 AV,"(34.1267, -118.3316)"
200613396,08/02/2020,08/01/2020,1850,06,Hollywood,0639,997,TRAFFIC COLLISION,1218 3003 3025 3035 3037 3101 3401 3701 4006,44,F,B,101,STREET,HOLLYWOOD                    BL,WINONA,"(34.1018, -118.3022)"
200115693,08/01/2020,08/01/2020,1535,01,Central,0119,997,TRAFFIC COLLISION,3101 3401 3701 0605 3008 3026,32,M,B,101,STREET,VIGNES,CESAR E CHAVEZ,"(34.0571, -118.2317)"
201217585,08/01/2020,08/01/2020,2215,12,77th Street,1256,997,TRAFFIC COLLISION,4012 3037 3008 3026 3029 3101,51,M,B,101,STREET,GRAND                        AV,N  76TH                         ST,"(33.9708, -118.2803)"
201217571,08/01/2020,08/01/2020,1045,12,77th Street,1243,997,TRAFFIC COLLISION,4012 3037 3004 3026 3101 3602,43,F,B,101,STREET,WESTERN                      AV,GAGE                         AV,"(33.9819, -118.309)"
200315077,08/02/2020,08/01/2020,2300,03,Southwest,0397,997,TRAFFIC COLLISION,4025 3037 3002 3004 3024 3034 3101,,M,O,101,STREET,MARTIN LUTHER KING JR        BL,NORMANDIE                    AV,"(34.0109, -118.3002)"
201314806,08/01/2020,08/01/2020,1142,13,Newton,1373,997,TRAFFIC COLLISION,3101 3401 3701 3004 3034,26,M,H,101,STREET,SLAUSON                      AV,CENTRAL                      AV,"(33.9893, -118.2565)"
201217549,08/01/2020,08/01/2020,0945,12,77th Street,1269,997,TRAFFIC COLLISION,3101 4025 3037 3004 3602 3026,58,F,B,101,STREET,CENTRAL                      AV,81ST                         ST,"(33.9656, -118.2564)"
200613369,08/02/2020,08/01/2020,1745,06,Hollywood,0656,997,TRAFFIC COLLISION,3003 3025 3035 3037 3101 3401 3701 4027,66,M,H,101,STREET,WILLOUGHBY,VINE,"(34.0871, -118.3266)"
200812523,08/02/2020,08/01/2020,1605,08,West LA,0811,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4027,29,M,H,101,STREET,LECCO                        LN,PORTO MARINA                 WY,"(34.0418, -118.5636)"
200613354,08/01/2020,08/01/2020,1550,06,Hollywood,0625,997,TRAFFIC COLLISION,3008 3025 3035 3037 3101 3401 3701 4027,47,M,H,101,STREET,MULHOLLAND                   DR,WOODROW WILSON               DR,"(34.1229, -118.3423)"
201814910,08/02/2020,08/01/2020,2135,18,Southeast,1864,997,TRAFFIC COLLISION,4025 3037 3002 3004 3028 3034 3102,32,M,H,108,PARKING LOT,IMPERIAL                     HY,CENTRAL                      AV,"(33.9295, -118.2542)"
202012887,08/01/2020,08/01/2020,2250,20,Olympic,2022,997,TRAFFIC COLLISION,3003 3026 3035 3037 3101 3401 3701 4027,69,M,W,101,STREET,SAINT ANDREWS                PL,5TH                          ST,"(34.0655, -118.3114)"
201112109,08/02/2020,08/01/2020,1720,11,Northeast,1177,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3026,47,F,H,101,STREET,PEPPER,ROMULO,"(34.0884, -118.2258)"
200115761,08/03/2020,08/01/2020,1730,01,Central,0112,997,TRAFFIC COLLISION,3101 3401 3701 0605 3026,33,F,B,101,STREET,MAIN,ARCADIA                      ST,"(34.057, -118.2437)"
200712265,08/01/2020,08/01/2020,0610,07,Wilshire,0787,997,TRAFFIC COLLISION,3011 3026 3034 3037 3103 3401 3701 4027,19,,,101,STREET,23RD                         ST,CRENSHAW                     BL,"(34.0375, -118.335)"
201912790,08/01/2020,08/01/2020,1210,19,Mission,1993,997,TRAFFIC COLLISION,3004 3037 3026 3101 4026,65,M,W,101,STREET,SEPULVEDA                    BL,ROSCOE                       BL,"(34.2214, -118.4677)"
201112091,08/01/2020,08/01/2020,1200,11,Northeast,1113,997,TRAFFIC COLLISION,0605 3101 3401 3701 3003 3025,83,M,H,101,STREET,2300    NORWALK                      AV,,"(34.1329, -118.218)"
201814927,08/02/2020,08/01/2020,2335,18,Southeast,1801,997,TRAFFIC COLLISION,0605 4018 3036 3004 3026 3101,,X,X,101,STREET,HOOVER                       ST,90TH                         ST,"(33.9551, -118.287)"
201314903,08/01/2020,08/01/2020,1940,13,Newton,1393,997,TRAFFIC COLLISION,0605 3401 3701 3006 3025 3101,19,M,H,101,STREET,69TH                         ST,MAIN                         ST,"(33.9774, -118.2739)"
201217900,08/05/2020,08/01/2020,1100,12,77th Street,1265,997,TRAFFIC COLLISION,4012 3036 3004 3026 3030 3101,62,F,B,101,STREET,85TH                         ST,HALLDALE                     AV,"(33.9609, -118.3025)"
201513378,08/02/2020,08/01/2020,1650,15,N Hollywood,1549,997,TRAFFIC COLLISION,3004 3036 3026 3101 4026,25,F,B,101,STREET,VINELAND                     AV,BURBANK                      BL,"(34.1722, -118.3703)"
201217561,08/01/2020,08/01/2020,1530,12,77th Street,1205,997,TRAFFIC COLLISION,4025 3036 3004 3026 3034 3101,22,M,B,101,STREET,NORMANDIE                    AV,49TH                         ST,"(33.9991, -118.3002)"
201011580,08/02/2020,08/01/2020,1320,10,West Valley,1075,997,TRAFFIC COLLISION,3004 3036 3026 3101 4026,24,M,H,101,STREET,VENTURA                      BL,LINDLEY                      AV,"(34.1654, -118.5272)"
202012864,08/01/2020,08/01/2020,0705,20,Olympic,2081,997,TRAFFIC COLLISION,3008 3025 3035 3036 3101 3401 3701 4027,43,F,B,101,STREET,WASHINGTON                   BL,ST ANDREWS                   PL,"(34.0418, -118.3134)"
201814921,08/01/2020,08/01/2020,1900,18,Southeast,1891,997,TRAFFIC COLLISION,0605 4018 3036 3004 3024 3101,,X,X,101,STREET,ARTESIA,VERMONT                      AV,"(33.8773, -118.2867)"
200712286,08/01/2020,08/01/2020,1906,07,Wilshire,0778,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4027,26,M,H,101,STREET,8TH                          AV,WASHINGTON                   BL,"(34.0399, -118.326)"
201711752,08/01/2020,08/01/2020,0720,17,Devonshire,1705,997,TRAFFIC COLLISION,3004 3037 3026 3101 4026,31,M,H,101,STREET,BALBOA                       BL,SAN FERNANDO                 RD,"(34.3202, -118.4966)"
200512514,08/01/2020,08/01/2020,1140,05,Harbor,0528,997,TRAFFIC COLLISION,4025 3037 3004 3028 3030 3101,21,M,H,101,STREET,WATSON                       AV,PACIFIC COAST                HY,"(33.7909, -118.2481)"
201112111,08/02/2020,08/01/2020,1325,11,Northeast,1109,997,TRAFFIC COLLISION,0605 3101 3401 3701 3008 3026 3036,35,M,H,101,STREET,COLORADO,GLENGARRY,"(34.1407, -118.1829)"
201217624,08/02/2020,08/01/2020,0930,12,77th Street,1268,997,TRAFFIC COLLISION,4012 3037 3004 3026 3029 3034 3101,31,F,H,101,STREET,TOWNE                        AV,80TH                         ST,"(33.964, -118.2739)"
201314952,08/04/2020,08/01/2020,1430,13,Newton,1321,997,TRAFFIC COLLISION,0605 3101 3401 3701 3008 3026 3036,22,F,H,101,STREET,23RD                         ST,FLOWER                       ST,"(34.0302, -118.273)"
201314796,08/01/2020,08/01/2020,0230,13,Newton,1385,997,TRAFFIC COLLISION,1300 0601 3101 3401 3701 3004 3025 3036,33,M,H,101,STREET,GAGE                         AV,AVALON                       BL,"(33.9825, -118.2652)"
201112074,08/01/2020,08/01/2020,1235,11,Northeast,1132,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3025 3036,47,M,W,101,STREET,LOS FELIZ,LOWRY,"(34.1133, -118.2791)"
200411349,08/01/2020,08/01/2020,0405,04,Hollenbeck,0443,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3025 3036,55,M,H,101,STREET,LANCASTER,SOTO,"(34.0609, -118.2052)"
200115678,08/01/2020,08/01/2020,1005,01,Central,0142,997,TRAFFIC COLLISION,3101 3401 3701 0605 3030 3004 3036,73,M,A,101,STREET,5TH,GRAND,"(34.0502, -118.2539)"
