,Date_Occurred,Time_Occurred,Area_ID,Area_Name,MO_Codes,Victim_Age,Victim_Sex,Victim_Descent,Address,Cross_Street,Location,Latitude,Longitude,geometry
14162,2020-11-15,900,21,Topanga,3003 3025 3036 3101 4021,53.0,Female,White,VICTORY                      BL,ROYER                        AV,"(34.1864, -118.6277)",34.1864,-118.6277,POINT (-118.6277 34.1864)
14163,2020-11-15,1500,21,Topanga,3008 3026 3036 3101 4021,19.0,Male,White,BURBANK                      BL,CANOGA                       AV,"(34.1733, -118.5975)",34.1733,-118.5975,POINT (-118.5975 34.1733)
14164,2020-11-15,2100,18,Southeast,3037 3004 3028 3030 3101 0605,19.0,Unidentified,Unknown,IMPERIAL                     HY,CENTRAL                      AV,"(33.9295, -118.2542)",33.9295,-118.2542,POINT (-118.2542 33.9295)
14165,2020-11-15,1550,13,Newton,3101 3401 3701 3004 3030 0605,23.0,Female,Black,ADAMS,SAN PEDRO                    ST,"(34.0216, -118.2613)",34.0216,-118.2613,POINT (-118.2613 34.0216)
14166,2020-11-15,1745,3,Southwest,3028 3036 3030 3004 3101,41.0,Male,Black,MARTIN LUTHER KING JR        BL,3RD                          AV,"(34.0108, -118.3204)",34.0108,-118.3204,POINT (-118.3204 34.0108)
14167,2020-11-15,1405,3,Southwest,3004 3037 3026 3101 4025,23.0,Male,Black,DENKER                       AV,LEIGHTON                     AV,"(34.0128, -118.3045)",34.0128,-118.3045,POINT (-118.3045 34.0128)
14168,2020-11-15,50,3,Southwest,3004 3037 3101 3028 3030,24.0,Male,Black,LA BREA                      AV,OBAMA                        BL,"(34.0215, -118.3556)",34.0215,-118.3556,POINT (-118.3556 34.0215)
14169,2020-11-15,1530,7,Wilshire,3101 3004 3026 3035 3037 3401 3701 4027,47.0,Female,Other Asian,BEVERLY                      BL,LA BREA                      AV,"(34.0762, -118.344)",34.0762,-118.344,POINT (-118.344 34.0762)
14170,2020-11-15,1800,17,Devonshire,3004 3036 3026 3101 4017,38.0,Male,"Hispanic, Latin, Mexican",TAMPA                        AV,CHATSWORTH                   ST,"(34.2663, -118.5551)",34.2663,-118.5551,POINT (-118.5551 34.2663)
14171,2020-11-15,1745,16,Foothill,3003 3037 3026 3101 4016,51.0,Male,"Hispanic, Latin, Mexican",VAN NUYS,LAUREL CANYON,"(34.2588, -118.4321)",34.2588,-118.4321,POINT (-118.4321 34.2588)
14172,2020-11-15,445,16,Foothill,3037 3004 3030 3028 3101 4016,32.0,Male,White,SAN FERNANDO                 RD,CLYBOURN                     AV,"(34.2157, -118.3642)",34.2157,-118.3642,POINT (-118.3642 34.2157)
14173,2020-11-15,2100,15,N Hollywood,3004 3037 3030 3028 3101 4015 1300 0605 1501,33.0,Female,"Hispanic, Latin, Mexican",VANOWEN                      ST,BELLAIRE                     AV,"(34.194, -118.4094)",34.194,-118.4094,POINT (-118.4094 34.194)
14174,2020-11-15,1645,12,77th Street,3004 3036 3025 3101,59.0,Female,Black,VERMONT                      AV,81ST                         ST,"(33.9655, -118.2917)",33.9655,-118.2917,POINT (-118.2917 33.9655)
14175,2020-11-15,445,5,Harbor,3501 1218 4025 3037 3003 3027 3101,30.0,Male,White,ANAHEIM                      ST,MAR VISTA                    AV,"(33.7792, -118.2774)",33.7792,-118.2774,POINT (-118.2774 33.7792)
14176,2020-11-15,400,1,Central,3101 3401 3701 3004 3026 3036 0605,31.0,Male,"Hispanic, Latin, Mexican",3RD,FIGUEROA,"(34.0551, -118.2549)",34.0551,-118.2549,POINT (-118.2549 34.0551)
14177,2020-11-15,1900,1,Central,3101 3401 3701 3008 3026 0605,41.0,Male,Other,8TH,LOS ANGELES                  ST,"(34.0419, -118.2523)",34.0419,-118.2523,POINT (-118.2523 34.0419)
14178,2020-11-15,1722,1,Central,0605 3101 3401 3701 3030 3004,,Male,White,BROADWAY,8TH                          ST,"(34.0437, -118.2547)",34.0437,-118.2547,POINT (-118.2547 34.0437)
14179,2020-11-15,1300,13,Newton,3101 3401 3701 3004 3030 0605,31.0,Male,"Hispanic, Latin, Mexican",VERNON                       AV,HOOPER                       AV,"(34.0039, -118.2521)",34.0039,-118.2521,POINT (-118.2521 34.0039)
14180,2020-11-15,2220,15,N Hollywood,3003 3036 3029 3026 3101 4026,23.0,Female,Other,EUREKA                       AV,VENTURA                      BL,"(34.143, -118.3727)",34.143,-118.3727,POINT (-118.3727 34.143)
14181,2020-11-15,1435,12,77th Street,4025 3037 3004 3026 3029 3101,29.0,Male,"Hispanic, Latin, Mexican",65TH                         ST,KANSAS                       AV,"(33.9805, -118.2937)",33.9805,-118.2937,POINT (-118.2937 33.9805)
14182,2020-11-15,1550,4,Hollenbeck,0605 3101 3401 3701 3004 3026,84.0,Male,"Hispanic, Latin, Mexican",N  EVERGREEN                    AV,S  WINTER                       ST,"(34.0475, -118.198)",34.0475,-118.198,POINT (-118.198 34.0475)
14183,2020-11-15,1545,12,77th Street,4012 3037 3004 3028 3030 3101 0605,,Unidentified,Unknown,W  FLORENCE                     AV,ST ANDREWS                   PL,"(33.9746, -118.3112)",33.9746,-118.3112,POINT (-118.3112 33.9746)
14184,2020-11-15,1350,21,Topanga,3004 3037 3030 3028 3101 4026,71.0,Female,"Hispanic, Latin, Mexican",VANOWEN                      ST,CANOGA                       AV,"(34.1885, -118.619)",34.1885,-118.619,POINT (-118.619 34.1885)
14185,2020-11-15,1320,12,77th Street,4012 3036 3004 3028 3030 3101,59.0,Female,Black,CIMARRON                     AV,79TH                         ST,"(33.9673, -118.3156)",33.9673,-118.3156,POINT (-118.3156 33.9673)
14186,2020-11-15,1735,19,Mission,3004 3037 3030 3028 3101 4026,49.0,Male,"Hispanic, Latin, Mexican",SEPULVEDA,PARTHENIA,"(34.2283, -118.4677)",34.2283,-118.4677,POINT (-118.4677 34.2283)
14187,2020-11-15,1715,16,Foothill,3004 3036 3030 3028 3102 4016 0605,30.0,Female,White,GLENOAKS                     BL,VAN NUYS                     BL,"(34.2741, -118.4121)",34.2741,-118.4121,POINT (-118.4121 34.2741)
14188,2020-11-15,1255,16,Foothill,3004 3037 3029 3026 3101 4016,47.0,Female,"Hispanic, Latin, Mexican",LAUREL CANYON                BL,WENTWORTH,"(34.2549, -118.3195)",34.2549,-118.3195,POINT (-118.3195 34.2549)
14189,2020-11-15,1100,13,Newton,0605 3101 3401 3701 3026 3004 3036,55.0,Male,Black,43RD                         PL,AVALON                       BL,"(34.0048, -118.2653)",34.0048,-118.2653,POINT (-118.2653 34.0048)
14190,2020-11-15,915,9,Van Nuys,3004 3037 3025 3101 4009 0605,17.0,Female,"Hispanic, Latin, Mexican",SEPULVEDA                    BL,SHERMAN                      WY,"(0.0, 0.0)",0.0,0.0,POINT (0 0)
14191,2020-11-15,1530,18,Southeast,3036 3004 3026 3101 0605,57.0,Male,"Hispanic, Latin, Mexican",103RD                        ST,JUNIPER                      ST,"(33.9431, -118.2326)",33.9431,-118.2326,POINT (-118.2326 33.9431)
14192,2020-11-15,1800,13,Newton,3101 3401 3701 3030 3004 3102 0605,29.0,Male,"Hispanic, Latin, Mexican",5800 S  CENTRAL                      AV,,"(33.9822, -118.2565)",33.9822,-118.2565,POINT (-118.2565 33.9822)
14193,2020-11-15,2150,11,Northeast,3101 3401 3701 3008 3024 3036 0605,41.0,Male,White,FLETCHER                     DR,SILVERLAKE                   BL,"(34.1024, -118.2546)",34.1024,-118.2546,POINT (-118.2546 34.1024)
14194,2020-11-15,1838,5,Harbor,3037 3004 3026 3101,54.0,Male,"Hispanic, Latin, Mexican",ANAHEIM,FRAMPTON,"(33.7835, -118.3)",33.7835,-118.3,POINT (-118.3 33.7835)
14195,2020-11-15,1450,17,Devonshire,3004 3036 3030 3028 3101 4026,35.0,Male,Other,DE SOTO                      AV,GRESHAM                      ST,"(34.2306, -118.5885)",34.2306,-118.5885,POINT (-118.5885 34.2306)
14196,2020-11-15,1415,15,N Hollywood,3004 3036 3025 3101 4015,20.0,Male,"Hispanic, Latin, Mexican",SHERMAN                      WY,COLDWATER CA                 AV,"(34.1936, -118.4166)",34.1936,-118.4166,POINT (-118.4166 34.1936)
14197,2020-11-15,915,15,N Hollywood,3004 3036 3029 3026 3101 4026,47.0,Female,White,VENTURA,COLFAX,"(34.1413, -118.3877)",34.1413,-118.3877,POINT (-118.3877 34.1413)
14198,2020-11-15,2015,5,Harbor,4025 3037 3004 3025 3101,20.0,Female,White,PACIFIC COAST                HY,BELLE PORTE                  AV,"(33.7895, -118.3012)",33.7895,-118.3012,POINT (-118.3012 33.7895)
14199,2020-11-15,1215,2,Rampart,0605 3101 3401 3701 3030 3004 3036,20.0,Female,"Hispanic, Latin, Mexican",6TH,BIXEL,"(34.054, -118.262)",34.054,-118.262,POINT (-118.262 34.054)
14200,2020-11-15,1200,9,Van Nuys,3004 3036 3029 3026 3101 4026,65.0,Male,White,RANCHITO                     AV,VANOWEN                      ST,"(34.1939, -118.4356)",34.1939,-118.4356,POINT (-118.4356 34.1939)
14201,2020-11-15,1230,12,77th Street,4025 3037 3004 3028 3030 3101,40.0,Male,"Hispanic, Latin, Mexican",SLAUSON                      AV,VERMONT                      AV,"(33.9891, -118.2915)",33.9891,-118.2915,POINT (-118.2915 33.9891)
14202,2020-11-15,1950,5,Harbor,3037 3004 3026 3029 3101,29.0,Female,Black,WESTERN,182ND,"(33.8656, -118.3091)",33.8656,-118.3091,POINT (-118.3091 33.8656)
14203,2020-11-15,1955,19,Mission,3003 3037 3024 3101 4026,32.0,Female,"Hispanic, Latin, Mexican",SAN FERNANDO                 RD,ASTORIA                      ST,"(34.2963, -118.4555)",34.2963,-118.4555,POINT (-118.4555 34.2963)
14204,2020-11-15,1730,11,Northeast,0605 3101 3401 3701 3026 3003,53.0,Male,"Hispanic, Latin, Mexican",ECHO PARK,SCOTT,"(34.0799, -118.2554)",34.0799,-118.2554,POINT (-118.2554 34.0799)
14205,2020-11-15,2024,3,Southwest,4025 3036 3003 3024 3101,21.0,Male,"Hispanic, Latin, Mexican",JEFFERSON                    BL,LA BREA                      AV,"(34.0255, -118.3542)",34.0255,-118.3542,POINT (-118.3542 34.0255)
14206,2020-11-15,1800,18,Southeast,3036 3004 3025 3101 0605,25.0,Female,Black,GARDENA                      AV,VERMONT                      AV,"(33.8816, -118.2913)",33.8816,-118.2913,POINT (-118.2913 33.8816)
14207,2020-11-15,2220,19,Mission,3004 3036 3029 3026 3101 4026,30.0,Male,"Hispanic, Latin, Mexican",PARTHENIA                    ST,WILLIS                       AV,"(34.2283, -118.4553)",34.2283,-118.4553,POINT (-118.4553 34.2283)
14208,2020-11-15,1430,19,Mission,3004 3037 3030 3028 3039 3101 4019,43.0,Male,"Hispanic, Latin, Mexican",SEPULVEDA,PARTHENIA,"(34.2307, -118.4675)",34.2307,-118.4675,POINT (-118.4675 34.2307)
14209,2020-11-16,1330,9,Van Nuys,3004 3028 3034 3037 3101 4026,21.0,Female,"Hispanic, Latin, Mexican",KESTER                       AV,SHERMAN                      WY,"(34.2011, -118.4575)",34.2011,-118.4575,POINT (-118.4575 34.2011)
14210,2020-11-16,156,21,Topanga,3004 3025 3029 3037 3101 4021,32.0,Male,White,HART                         ST,OAKDALE                      AV,"(34.2047, -118.5994)",34.2047,-118.5994,POINT (-118.5994 34.2047)
14211,2020-11-16,1600,18,Southeast,3037 3004 3028 3030 3101,19.0,Unidentified,Unknown,CENTURY                      BL,FIGUEROA,"(33.9455, -118.2826)",33.9455,-118.2826,POINT (-118.2826 33.9455)
14212,2020-11-16,1905,17,Devonshire,3004 3028 3030 3037 3101 4026,34.0,Female,"Hispanic, Latin, Mexican",DE SOTO                      AV,N  NORDHOFF                     ST,"(34.2355, -118.5885)",34.2355,-118.5885,POINT (-118.5885 34.2355)
14213,2020-11-16,2120,15,N Hollywood,3004 3028 3030 3037 3101 4026,47.0,Female,"Hispanic, Latin, Mexican",VINELAND                     AV,MOORPARK                     ST,"(34.1504, -118.3704)",34.1504,-118.3704,POINT (-118.3704 34.1504)
14214,2020-11-16,1700,15,N Hollywood,3004 3028 3030 3036 3101 4026,42.0,Male,Other,SHERMAN                      WY,ATOLL                        AV,"(34.2012, -118.4211)",34.2012,-118.4211,POINT (-118.4211 34.2012)
14215,2020-11-16,505,13,Newton,0605 3101 3401 3701 3004 3036,52.0,Male,"Hispanic, Latin, Mexican",VERNON                       AV,GRAND                        AV,"(34.0038, -118.2805)",34.0038,-118.2805,POINT (-118.2805 34.0038)
14216,2020-11-16,1730,13,Newton,0605 3101 3401 3701 3029 3026 3004 3036,19.0,Male,"Hispanic, Latin, Mexican",45TH                         ST,WALL                         ST,"(34.0219, -118.2571)",34.0219,-118.2571,POINT (-118.2571 34.0219)
14217,2020-11-16,2030,13,Newton,0605 3101 3401 3701 3004,21.0,Male,"Hispanic, Latin, Mexican",100 W  GAGE                         AV,,"(33.9858, -118.2739)",33.9858,-118.2739,POINT (-118.2739 33.9858)
14218,2020-11-16,935,13,Newton,3101 3401 3701 3004 3026 3036 0605,26.0,Female,"Hispanic, Latin, Mexican",SAN PEDRO                    ST,21ST                         ST,"(34.0263, -118.2583)",34.0263,-118.2583,POINT (-118.2583 34.0263)
14219,2020-11-16,1905,3,Southwest,3028 3030 3004 3037 3101,27.0,Female,"Hispanic, Latin, Mexican",NORMANDIE                    AV,ADAMS                        BL,"(34.034, -118.3133)",34.034,-118.3133,POINT (-118.3133 34.034)
14220,2020-11-16,742,3,Southwest,3004 3026 3101 3037,20.0,Male,"Hispanic, Latin, Mexican",EXPOSITION                   BL,E  BUCKINGHAM                   RD,"(34.0236, -118.3405)",34.0236,-118.3405,POINT (-118.3405 34.0236)
14221,2020-11-16,1600,3,Southwest,4025 3004 3036 3024 3101,26.0,Male,Black,ARLINGTON                    AV,OBAMA                        BL,"(34.0183, -118.318)",34.0183,-118.318,POINT (-118.318 34.0183)
14222,2020-11-16,945,3,Southwest,4025 3037 3004 3025 3101,26.0,Male,Black,ORCHARD                      AV,ADAMS                        BL,"(34.0268, -118.2808)",34.0268,-118.2808,POINT (-118.2808 34.0268)
14223,2020-11-16,1510,1,Central,0605 3101 3401 3701 3029 3026 3036 3003,,Female,"Hispanic, Latin, Mexican",WINSTON,WALL,"(0.0, 0.0)",0.0,0.0,POINT (0 0)
14224,2020-11-16,1625,15,N Hollywood,3032 3037 3004 3028 3030 3101 4015,64.0,Female,White,LANKERSHIM                   BL,WHIPPLE                      ST,"(34.1481, -118.3645)",34.1481,-118.3645,POINT (-118.3645 34.1481)
14225,2020-11-16,1745,18,Southeast,4018 3036 3004 3026 3101 0605,40.0,Male,Black,VERMONT                      AV,135TH                        ST,"(33.9092, -118.2916)",33.9092,-118.2916,POINT (-118.2916 33.9092)
14226,2020-11-16,1020,17,Devonshire,3008 3037 3026 3101 4017,46.0,Male,White,DEVONSHIRE                   ST,AQUEDUCT                     AV,"(34.2573, -118.4739)",34.2573,-118.4739,POINT (-118.4739 34.2573)
14227,2020-11-16,2010,16,Foothill,3004 3036 3029 3026 3101 4016,27.0,Male,"Hispanic, Latin, Mexican",9700    TUJUNGA CANYON               BL,,"(34.2437, -118.2748)",34.2437,-118.2748,POINT (-118.2748 34.2437)
14228,2020-11-16,1620,10,West Valley,3004 3036 3029 3025 3101 4010,55.0,Male,Other Asian,TAMPA                        AV,HOLLYWOOD                    FY,"(34.1776, -118.5523)",34.1776,-118.5523,POINT (-118.5523 34.1776)
14229,2020-11-16,1000,1,Central,0605 3101 3401 3701 3026 3008,28.0,Male,"Hispanic, Latin, Mexican",SPRING,6TH,"(34.046, -118.251)",34.046,-118.251,POINT (-118.251 34.046)
14230,2020-11-16,730,18,Southeast,4025 3036 3004 3028 3030 3101,35.0,Female,"Hispanic, Latin, Mexican",CENTURY                      BL,WILMINGTON                   AV,"(33.9457, -118.239)",33.9457,-118.239,POINT (-118.239 33.9457)
14231,2020-11-16,850,2,Rampart,0605 3101 3401 3701 3004,52.0,Male,White,6TH,VALENCIA,"(34.0563, -118.2673)",34.0563,-118.2673,POINT (-118.2673 34.0563)
14232,2020-11-16,1540,19,Mission,3004 3036 3029 3025 3101 4026,42.0,Female,"Hispanic, Latin, Mexican",PLUMMER                      ST,ORION                        AV,"(34.2428, -118.4719)",34.2428,-118.4719,POINT (-118.4719 34.2428)
14233,2020-11-16,1630,12,77th Street,4025 3036 3004 3028 3030 3101,82.0,Female,Black,CENTURY                      BL,HAAS                         AV,"(33.9455, -118.316)",33.9455,-118.316,POINT (-118.316 33.9455)
14234,2020-11-16,1530,12,77th Street,4012 3037 3004 3028 3030 3101,32.0,Female,"Hispanic, Latin, Mexican",68TH                         ST,HOOVER                       ST,"(33.9782, -118.2871)",33.9782,-118.2871,POINT (-118.2871 33.9782)
14235,2020-11-16,1020,9,Van Nuys,3004 3036 3029 3025 3101 4026,35.0,Male,"Hispanic, Latin, Mexican",SYLVAN                       ST,HAZELTINE                    AV,"(34.1844, -118.44)",34.1844,-118.44,POINT (-118.44 34.1844)
14236,2020-11-16,1343,13,Newton,0605 3101 3401 3701 3004 3030,54.0,Male,Black,TOWNE                        AV,AGATHA                       ST,"(34.0384, -118.2464)",34.0384,-118.2464,POINT (-118.2464 34.0384)
14237,2020-11-16,1245,12,77th Street,4012 3037 3004 3025 3101,56.0,Male,Black,65TH                         PL,W  VAN NESS                     AV,"(33.98, -118.3177)",33.98,-118.3177,POINT (-118.3177 33.98)
14238,2020-11-16,930,11,Northeast,0605 3101 3401 3701 3026 3030 3004,49.0,Male,"Hispanic, Latin, Mexican",LOS FELIZ                    BL,VERMONT                      AV,"(34.1111, -118.2918)",34.1111,-118.2918,POINT (-118.2918 34.1111)
14239,2020-11-16,1730,18,Southeast,4025 3037 3003 3024 3029 3101 0605,70.0,Male,"Hispanic, Latin, Mexican",VERMONT                      AV,142ND                        ST,"(33.9024, -118.2871)",33.9024,-118.2871,POINT (-118.2871 33.9024)
14240,2020-11-16,2120,10,West Valley,3004 3037 3030 3028 3101 4026,25.0,Male,"Hispanic, Latin, Mexican",RHEA                         AV,SATICOY                      ST,"(34.2084, -118.5417)",34.2084,-118.5417,POINT (-118.5417 34.2084)
14241,2020-11-16,1425,17,Devonshire,3004 3037 3026 3101 4026,58.0,Male,Black,BALBOA                       BL,LASSEN                       ST,"(0.0, 0.0)",0.0,0.0,POINT (0 0)
